Date,Close,Open,High,Low,Volume,,Vol.
09/08/2022,"24,100.00","23,900.00","24,300.00","23,650.00", 48.220000 ,,48.22M
09/09/2022,"23,800.00","23,350.00","23,800.00","23,100.00", 26.050000 ,,26.05M
09/11/2022,"13,000.00","13,200.00","13,600.00","12,950.00", 32.790000 ,,32.79M
09/12/2022,"19,200.00","18,900.00","19,450.00","18,500.00", 34.550000 ,,34.55M
09/13/2022,"23,700.00","23,750.00","24,000.00","23,500.00", 14.680000 ,,14.68M
09/14/2022,"23,700.00","23,250.00","23,800.00","23,250.00", 27.030000 ,,27.03M
09/15/2022,"23,600.00","23,900.00","23,900.00","23,450.00", 13.730000 ,,13.73M
09/16/2022,"23,000.00","23,400.00","23,600.00","23,000.00", 27.510000 ,,27.51M
09/19/2022,"22,650.00","23,100.00","23,250.00","22,450.00", 27.480000 ,,27.48M
09/20/2022,"23,000.00","22,800.00","23,000.00","22,600.00", 11.510000 ,,11.51M
09/21/2022,"22,900.00","22,900.00","22,950.00","22,700.00", 9.920000 ,,9.92M
09/22/2022,"23,000.00","22,700.00","23,100.00","22,650.00", 11.590000 ,,11.59M
09/23/2022,"22,700.00","23,050.00","23,200.00","22,700.00", 14.590000 ,,14.59M
09/26/2022,"22,400.00","22,450.00","22,600.00","21,850.00", 25.880000 ,,25.88M
09/27/2022,"22,400.00","22,450.00","22,500.00","22,100.00", 9.010000 ,,9.01M
09/28/2022,"21,800.00","22,200.00","22,450.00","21,600.00", 14.070000 ,,14.07M
09/29/2022,"21,650.00","22,150.00","22,300.00","21,650.00", 10.330000 ,,10.33M
09/30/2022,"21,200.00","21,500.00","21,650.00","20,700.00", 23.370000 ,,23.37M
10/01/2022,"34,549.00","34,700.40","35,305.80","34,435.50", 22.720000 ,,22.72M
10/02/2022,"35,570.70","35,873.50","36,251.90","35,343.70", 30.680000 ,,30.68M
10/03/2022,"37,197.90","37,841.20","37,916.90","37,160.10", 34.880000 ,,34.88M
10/05/2022,"31,105.50","29,894.60","31,105.50","29,289.10", 25.270000 ,,25.27M
10/06/2022,"25,429.30","25,580.70","25,921.20","25,429.30", 19.740000 ,,19.74M
10/08/2022,"23,800.00","24,000.00","24,400.00","23,800.00", 30.120000 ,,30.12M
10/10/2022,"18,350.00","17,300.00","18,600.00","17,200.00", 25.060000 ,,25.06M
10/11/2022,"12,100.00","12,700.00","12,800.00","12,100.00", 79.750000 ,,79.75M
10/13/2022,"19,500.00","18,800.00","19,600.00","18,550.00", 24.200000 ,,24.20M
10/14/2022,"19,450.00","19,750.00","19,900.00","19,300.00", 22.590000 ,,22.59M
10/17/2022,"19,250.00","19,250.00","19,350.00","18,900.00", 17.060000 ,,17.06M
10/18/2022,"18,850.00","19,500.00","19,700.00","18,700.00", 24.390000 ,,24.39M
10/19/2022,"18,400.00","18,850.00","18,850.00","18,350.00", 20.240000 ,,20.24M
10/20/2022,"18,100.00","18,350.00","18,600.00","18,050.00", 26.030000 ,,26.03M
10/21/2022,"16,900.00","18,300.00","18,300.00","16,900.00", 45.160000 ,,45.16M
10/24/2022,"16,400.00","17,000.00","17,050.00","16,200.00", 27.970000 ,,27.97M
10/25/2022,"17,100.00","16,400.00","17,500.00","16,050.00", 31.110000 ,,31.11M
10/26/2022,"16,900.00","17,000.00","17,400.00","16,850.00", 11.240000 ,,11.24M
10/27/2022,"17,400.00","16,950.00","17,600.00","16,900.00", 21.370000 ,,21.37M
10/28/2022,"16,800.00","17,400.00","17,650.00","16,800.00", 31.200000 ,,31.20M
10/31/2022,"15,650.00","15,650.00","16,000.00","15,650.00", 66.300000 ,,66.30M
11/01/2022,"34,132.80","34,851.70","34,851.70","34,132.80", 16.590000 ,,16.59M
11/02/2022,"35,684.30","35,268.00","35,949.10","35,041.00", 22.550000 ,,22.55M
11/03/2022,"36,024.80","37,235.70","37,311.40","35,457.20", 57.640000 ,,57.64M
11/05/2022,"30,764.90","31,029.80","31,256.80","30,689.20", 12.430000 ,,12.43M
11/07/2022,"22,050.00","22,400.00","22,650.00","21,950.00", 12.480000 ,,12.48M
11/08/2022,"23,400.00","24,050.00","24,150.00","23,300.00", 34.350000 ,,34.35M
11/10/2022,"17,500.00","18,400.00","18,400.00","17,350.00", 26.450000 ,,26.45M
11/11/2022,"12,300.00","12,300.00","12,650.00","12,000.00", 60.720000 ,,60.72M
11/14/2022,"12,200.00","12,150.00","12,450.00","11,850.00", 60.270000 ,,60.27M
11/15/2022,"12,500.00","12,000.00","12,550.00","12,000.00", 40.420000 ,,40.42M
11/16/2022,"13,350.00","12,300.00","13,350.00","11,800.00", 34.900000 ,,34.90M
11/17/2022,"14,250.00","13,900.00","14,250.00","13,800.00", 21.510000 ,,21.51M
11/18/2022,"15,100.00","14,600.00","15,200.00","14,250.00", 99.660000 ,,99.66M
11/21/2022,"14,950.00","15,200.00","15,250.00","14,750.00", 31.600000 ,,31.60M
11/22/2022,"14,800.00","14,650.00","15,450.00","14,450.00", 43.250000 ,,43.25M
11/23/2022,"13,800.00","14,700.00","14,850.00","13,800.00", 30.300000 ,,30.30M
11/24/2022,"14,350.00","13,700.00","14,400.00","13,600.00", 31.120000 ,,31.12M
11/25/2022,"15,300.00","14,600.00","15,300.00","14,350.00", 26.530000 ,,26.53M
11/28/2022,"16,350.00","15,600.00","16,350.00","15,600.00", 58.840000 ,,58.84M
11/29/2022,"17,400.00","16,600.00","17,450.00","16,350.00", 64.310000 ,,64.31M
11/30/2022,"18,400.00","17,550.00","18,400.00","17,200.00", 57.720000 ,,57.72M
12/01/2022,"34,965.30","34,208.40","35,003.10","34,170.60", 19.090000 ,,19.09M
12/04/2022,"34,132.80","35,192.30","35,192.30","34,094.90", 23.700000 ,,23.70M
12/05/2022,"28,948.50","30,727.10","30,764.90","28,948.50", 32.830000 ,,32.83M
12/07/2022,"22,300.00","22,050.00","22,500.00","21,950.00", 12.150000 ,,12.15M
12/08/2022,"23,950.00","23,300.00","24,050.00","23,250.00", 33.800000 ,,33.80M
12/09/2022,"23,800.00","23,900.00","24,300.00","23,800.00", 26.170000 ,,26.17M
12/10/2022,"18,700.00","17,800.00","18,700.00","17,500.00", 29.000000 ,,29.00M
12/12/2022,"18,600.00","19,200.00","19,550.00","18,600.00", 35.830000 ,,35.83M
12/13/2022,"19,000.00","18,600.00","19,000.00","18,250.00", 24.340000 ,,24.34M
12/14/2022,"19,200.00","19,350.00","19,600.00","19,000.00", 34.290000 ,,34.29M
12/15/2022,"19,350.00","19,100.00","19,650.00","19,100.00", 20.980000 ,,20.98M
12/16/2022,"20,400.00","19,200.00","20,450.00","18,950.00", 55.380000 ,,55.38M
12/19/2022,"20,000.00","20,600.00","21,250.00","20,000.00", 48.040000 ,,48.04M
12/20/2022,"19,000.00","19,800.00","20,100.00","18,750.00", 45.550000 ,,45.55M
12/21/2022,"18,900.00","19,400.00","19,450.00","18,100.00", 27.700000 ,,27.70M
12/22/2022,"18,900.00","19,100.00","19,600.00","18,700.00", 18.970000 ,,18.97M
12/23/2022,"18,350.00","18,850.00","18,900.00","18,100.00", 24.810000 ,,24.81M
12/26/2022,"17,100.00","18,300.00","18,300.00","17,100.00", 31.370000 ,,31.37M
12/27/2022,"18,250.00","17,100.00","18,250.00","17,100.00", 23.660000 ,,23.66M
12/28/2022,"18,200.00","18,400.00","18,500.00","17,950.00", 14.310000 ,,14.31M
12/29/2022,"18,000.00","18,300.00","18,500.00","17,850.00", 17.420000 ,,17.42M
12/30/2022,"18,000.00","18,100.00","18,450.00","17,900.00", 14.450000 ,,14.45M
01/02/2023,"21,100.00","22,200.00","22,650.00","21,000.00", 51.910000 ,,51.91M
01/03/2023,"20,900.00","20,000.00","20,900.00","19,800.00", 18.620000 ,,18.62M
01/13/2023,"19,950.00","20,250.00","20,350.00","19,900.00", 19.170000 ,,19.17M
01/16/2023,"20,250.00","20,000.00","20,650.00","19,950.00", 22.320000 ,,22.32M
01/17/2023,"21,650.00","20,450.00","21,650.00","20,450.00", 41.580000 ,,41.58M
01/18/2023,"21,700.00","22,000.00","22,050.00","21,550.00", 25.850000 ,,25.85M
01/19/2023,"21,150.00","21,600.00","21,850.00","20,850.00", 43.940000 ,,43.94M
01/27/2023,"21,500.00","21,000.00","21,550.00","20,850.00", 26.520000 ,,26.52M
01/30/2023,"21,750.00","21,700.00","22,200.00","21,350.00", 42.340000 ,,42.34M
01/31/2023,"22,100.00","21,900.00","22,100.00","21,700.00", 28.110000 ,,28.11M
02/02/2023,"21,300.00","21,200.00","21,700.00","21,100.00", 25.390000 ,,25.39M
02/03/2023,"20,600.00","21,000.00","21,100.00","20,600.00", 8.870000 ,,8.87M
02/13/2023,"20,200.00","20,400.00","20,400.00","19,750.00", 18.740000 ,,18.74M
02/14/2023,"20,600.00","20,300.00","20,900.00","20,250.00", 17.290000 ,,17.29M
02/15/2023,"20,800.00","20,600.00","21,050.00","20,250.00", 20.080000 ,,20.08M
02/16/2023,"21,300.00","20,950.00","21,400.00","20,600.00", 23.910000 ,,23.91M
02/17/2023,"21,000.00","21,300.00","21,350.00","21,000.00", 12.290000 ,,12.29M
02/20/2023,"21,900.00","21,000.00","21,900.00","21,000.00", 24.740000 ,,24.74M
02/21/2023,"21,600.00","22,050.00","22,300.00","21,600.00", 20.640000 ,,20.64M
02/22/2023,"21,200.00","21,400.00","22,100.00","21,200.00", 32.630000 ,,32.63M
02/23/2023,"21,500.00","21,150.00","21,500.00","20,400.00", 33.590000 ,,33.59M
02/24/2023,"20,800.00","21,500.00","21,500.00","20,650.00", 14.600000 ,,14.60M
02/27/2023,"20,100.00","20,400.00","20,550.00","19,950.00", 31.320000 ,,31.32M
02/28/2023,"20,000.00","20,450.00","20,500.00","19,900.00", 15.220000 ,,15.22M
03/01/2023,"19,250.00","18,300.00","19,250.00","18,200.00", 27.990000 ,,27.99M
03/02/2023,"21,100.00","21,450.00","21,550.00","21,000.00", 20.960000 ,,20.96M
03/03/2023,"20,350.00","20,800.00","21,100.00","20,350.00", 13.610000 ,,13.61M
03/13/2023,"21,100.00","21,050.00","21,400.00","20,900.00", 20.930000 ,,20.93M
03/14/2023,"20,300.00","21,050.00","21,100.00","20,200.00", 30.870000 ,,30.87M
03/15/2023,"21,300.00","20,800.00","21,300.00","20,600.00", 26.780000 ,,26.78M
03/16/2023,"20,850.00","21,000.00","21,100.00","20,500.00", 30.250000 ,,30.25M
03/17/2023,"20,400.00","21,050.00","21,050.00","20,400.00", 33.960000 ,,33.96M
03/20/2023,"20,000.00","20,400.00","20,600.00","20,000.00", 22.990000 ,,22.99M
03/21/2023,"20,450.00","20,200.00","20,550.00","19,850.00", 19.060000 ,,19.06M
03/22/2023,"20,300.00","20,550.00","20,600.00","20,150.00", 12.860000 ,,12.86M
03/23/2023,"20,400.00","20,200.00","20,400.00","20,050.00", 10.740000 ,,10.74M
03/24/2023,"20,400.00","20,450.00","20,500.00","20,300.00", 13.690000 ,,13.69M
03/27/2023,"20,800.00","20,400.00","20,900.00","20,350.00", 20.270000 ,,20.27M
03/28/2023,"20,700.00","20,900.00","21,000.00","20,700.00", 12.330000 ,,12.33M
03/29/2023,"20,800.00","20,700.00","21,100.00","20,700.00", 17.940000 ,,17.94M
04/01/2023,"19,400.00","19,450.00","19,800.00","19,300.00", 20.230000 ,,20.23M
05/01/2023,"19,800.00","19,400.00","20,000.00","19,150.00", 21.500000 ,,21.50M
06/01/2023,"19,400.00","19,700.00","20,100.00","19,200.00", 19.630000 ,,19.63M
06/02/2023,"21,150.00","21,100.00","21,150.00","20,550.00", 22.280000 ,,22.28M
06/03/2023,"20,400.00","20,650.00","20,850.00","20,400.00", 11.370000 ,,11.37M
07/02/2023,"19,750.00","21,150.00","21,200.00","19,700.00", 43.380000 ,,43.38M
07/03/2023,"21,100.00","20,600.00","21,350.00","20,550.00", 29.320000 ,,29.32M
08/02/2023,"20,850.00","19,750.00","21,100.00","19,750.00", 33.810000 ,,33.81M
08/03/2023,"21,200.00","20,900.00","21,200.00","20,800.00", 16.160000 ,,16.16M
09/01/2023,"19,600.00","19,800.00","20,100.00","19,500.00", 16.190000 ,,16.19M
09/02/2023,"20,600.00","21,000.00","21,250.00","20,600.00", 16.340000 ,,16.34M
09/03/2023,"21,200.00","21,200.00","21,550.00","21,200.00", 23.270000 ,,23.27M
10/01/2023,"19,800.00","19,600.00","20,100.00","19,200.00", 26.850000 ,,26.85M
10/02/2023,"20,500.00","20,700.00","20,800.00","20,150.00", 15.830000 ,,15.83M
10/03/2023,"21,300.00","21,150.00","21,450.00","21,000.00", 22.460000 ,,22.46M
11/01/2023,"20,200.00","20,000.00","20,550.00","19,900.00", 25.710000 ,,25.71M
12/01/2023,"20,050.00","20,100.00","20,250.00","19,900.00", 20.170000 ,,20.17M
